scene_id,task_type,task,filename,target_object_labels,target_object_ids,target_object_ids_short,affordance_labels,affordance_ids,affordance_actions,all_target_node_ids
5kitchen,explicit,open the microwave oven,5kitchen_open-the-microwave-oven_GT.json,oven; microwave oven,93bc40e7-e4d3-4a03-a0ec-b587ccc52159; 1871b5d6-c2bf-4548-aec9-e4d9c08d5bf1,93bc40e7; 1871b5d6,knob; knob; knob; knob; knob; knob; handle; knob; knob,6c9960b2-9c67-4daa-813b-061ebfcab127; 5847e99a-ed77-4d93-9907-dadfe91239ce; c81e7268-4eaf-4990-bcd6-34e2a660c25f; 160f1d58-6577-4ba9-9910-31d65bea9d4d; dd94396b-b0ef-44c4-a1ae-83ff219607db; c70a5d29-4dbf-4410-9d08-e5351faeb24c; 76c3de9b-9a11-47c1-86cf-3475f10c0cc1; 7de0fa81-afa9-46d7-b18a-6c79297faa94; 8b9321f0-c364-443d-99f5-6c26fd516ca4,"knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; handle: pull to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close",93bc40e7-e4d3-4a03-a0ec-b587ccc52159; 1871b5d6-c2bf-4548-aec9-e4d9c08d5bf1; 6c9960b2-9c67-4daa-813b-061ebfcab127; 5847e99a-ed77-4d93-9907-dadfe91239ce; c81e7268-4eaf-4990-bcd6-34e2a660c25f; 160f1d58-6577-4ba9-9910-31d65bea9d4d; dd94396b-b0ef-44c4-a1ae-83ff219607db; c70a5d29-4dbf-4410-9d08-e5351faeb24c; 76c3de9b-9a11-47c1-86cf-3475f10c0cc1; 7de0fa81-afa9-46d7-b18a-6c79297faa94; 8b9321f0-c364-443d-99f5-6c26fd516ca4
5kitchen,explicit,open the oven,5kitchen_open-the-oven_GT.json,oven; microwave oven,93bc40e7-e4d3-4a03-a0ec-b587ccc52159; 1871b5d6-c2bf-4548-aec9-e4d9c08d5bf1,93bc40e7; 1871b5d6,knob; knob; knob; knob; knob; knob; handle; knob; knob,6c9960b2-9c67-4daa-813b-061ebfcab127; 5847e99a-ed77-4d93-9907-dadfe91239ce; c81e7268-4eaf-4990-bcd6-34e2a660c25f; 160f1d58-6577-4ba9-9910-31d65bea9d4d; dd94396b-b0ef-44c4-a1ae-83ff219607db; c70a5d29-4dbf-4410-9d08-e5351faeb24c; 76c3de9b-9a11-47c1-86cf-3475f10c0cc1; 7de0fa81-afa9-46d7-b18a-6c79297faa94; 8b9321f0-c364-443d-99f5-6c26fd516ca4,"knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close; handle: pull to open or close; knob: rotate to adjust the setting or temperature, or to open or close; knob: rotate to adjust the setting or temperature, or to open or close",93bc40e7-e4d3-4a03-a0ec-b587ccc52159; 1871b5d6-c2bf-4548-aec9-e4d9c08d5bf1; 6c9960b2-9c67-4daa-813b-061ebfcab127; 5847e99a-ed77-4d93-9907-dadfe91239ce; c81e7268-4eaf-4990-bcd6-34e2a660c25f; 160f1d58-6577-4ba9-9910-31d65bea9d4d; dd94396b-b0ef-44c4-a1ae-83ff219607db; c70a5d29-4dbf-4410-9d08-e5351faeb24c; 76c3de9b-9a11-47c1-86cf-3475f10c0cc1; 7de0fa81-afa9-46d7-b18a-6c79297faa94; 8b9321f0-c364-443d-99f5-6c26fd516ca4
5kitchen,explicit,open the window,5kitchen_open-the-window_GT.json,window,5022f815-0411-494b-b086-9683d5da1d89,5022f815,handle,cb59c632-4e43-46f4-a615-73193e65ba15,handle: rotate to open or close,5022f815-0411-494b-b086-9683d5da1d89; cb59c632-4e43-46f4-a615-73193e65ba15
5kitchen,implicit,someone is knocking at the door,5kitchen_someone-is-knocking-at-the-door_GT.json,door,640d926a-e319-46db-8ee8-a949f4c92d01,640d926a,handle,7236b136-3cf9-4b53-86fd-c3aade3b3c5a,handle: rotate to open or close,640d926a-e319-46db-8ee8-a949f4c92d01; 7236b136-3cf9-4b53-86fd-c3aade3b3c5a
5kitchen,implicit,there is smoke in the room,5kitchen_there-is-smoke-in-the-room_GT.json,window,5022f815-0411-494b-b086-9683d5da1d89,5022f815,handle,cb59c632-4e43-46f4-a615-73193e65ba15,handle: rotate to open or close,5022f815-0411-494b-b086-9683d5da1d89; cb59c632-4e43-46f4-a615-73193e65ba15
5kitchen,explicit,use the kettle,5kitchen_use-the-kettle_GT.json,kettle,94d9254f-2032-4490-a0ae-aa992627c207,94d9254f,,,,94d9254f-2032-4490-a0ae-aa992627c207
5kitchen,explicit,use the kitchen sink,5kitchen_use-the-kitchen-sink_GT.json,kitchen sink,9f14ebb1-eef5-412d-a794-8029fc60edbc,9f14ebb1,faucet / handle,3a785df0-8006-459d-9889-826cf20a0c40,faucet / handle: control the water flow,9f14ebb1-eef5-412d-a794-8029fc60edbc; 3a785df0-8006-459d-9889-826cf20a0c40
6kitchen,explicit,adjust the radiator temperature,6kitchen_adjust-the-radiator-temperature_GT.json,radiator,845e0325-c38a-403c-a076-1cbb07eb43a6,845e0325,knob,332a8993-749f-4254-979f-e5c9cbd51acb,knob: rotate to adjust the temperature,845e0325-c38a-403c-a076-1cbb07eb43a6; 332a8993-749f-4254-979f-e5c9cbd51acb
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_200ff035_GT.json,kitchen cabinet,200ff035-918f-4da8-963f-48da4becfef8,200ff035,knob,f159fc9d-a85a-4631-a854-cc2d672c6c99,knob: pull to open or close,200ff035-918f-4da8-963f-48da4becfef8; f159fc9d-a85a-4631-a854-cc2d672c6c99
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_2_GT.json,oven,57af8075-e6f1-4a8f-ad01-f9124fd322ee,57af8075,handle; knob; knob; knob; knob; knob; knob,836c1d30-a168-4c20-bc62-cf04ed8e98f1; 2cac307d-ccf4-4567-abbb-8c0e99517248; 7a21d6ca-af3d-4f0a-b610-c57997f4814a; 85d30623-02a5-43c5-a361-ea348d7c80b9; bb65366b-3b76-4a69-b7bc-49bfdb4a9253; a2af6703-20e2-4de3-9e2d-e9572aba8319; 66585692-502f-4554-a909-1e3be0e63a41,"handle: pull to open or close; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting",57af8075-e6f1-4a8f-ad01-f9124fd322ee; 836c1d30-a168-4c20-bc62-cf04ed8e98f1; 2cac307d-ccf4-4567-abbb-8c0e99517248; 7a21d6ca-af3d-4f0a-b610-c57997f4814a; 85d30623-02a5-43c5-a361-ea348d7c80b9; bb65366b-3b76-4a69-b7bc-49bfdb4a9253; a2af6703-20e2-4de3-9e2d-e9572aba8319; 66585692-502f-4554-a909-1e3be0e63a41
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_3_GT.json,electric cooker,1dd2697e-7f19-4c5b-b84f-eeb010ea1925,1dd2697e,,,,1dd2697e-7f19-4c5b-b84f-eeb010ea1925
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_42e9cf6d_GT.json,kitchen cabinet,42e9cf6d-2db7-4dd1-af4b-d94c0e8e5391,42e9cf6d,knob,cacd6963-5050-43fe-86b5-11ec27a0636e,knob: pull to open or close,42e9cf6d-2db7-4dd1-af4b-d94c0e8e5391; cacd6963-5050-43fe-86b5-11ec27a0636e
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_87a2cda1_GT.json,kitchen cabinet,87a2cda1-2803-452c-a0d3-5d02582f8ff9,87a2cda1,knob,d3f6114d-9018-4c5e-9476-acf0c050c92d,knob: pull to open or close,87a2cda1-2803-452c-a0d3-5d02582f8ff9; d3f6114d-9018-4c5e-9476-acf0c050c92d
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_927ceae7_GT.json,kitchen cabinet,927ceae7-27a5-4069-99ed-6aa90471e064,927ceae7,knob,09edd23e-7648-474d-b28e-298134f24a18,knob: pull to open or close,927ceae7-27a5-4069-99ed-6aa90471e064; 09edd23e-7648-474d-b28e-298134f24a18
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_9335a7cb_GT.json,kitchen cabinet,9335a7cb-3e37-4da4-863d-28fa3420071d,9335a7cb,knob,2a9a17c1-0848-4909-976c-3f64d8614784,knob: pull to open or close,9335a7cb-3e37-4da4-863d-28fa3420071d; 2a9a17c1-0848-4909-976c-3f64d8614784
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_GT.json,fridge,bea31796-ad45-496c-9ec0-e845937a6a31,bea31796,handle; handle,0ae6e50a-c2a9-4de9-9b24-0da39f94c84c; 0d1fe9ae-c2f9-4d2d-861f-f3cb1afd8f41,handle: pull to open or close; handle: pull to open or close,bea31796-ad45-496c-9ec0-e845937a6a31; 0ae6e50a-c2a9-4de9-9b24-0da39f94c84c; 0d1fe9ae-c2f9-4d2d-861f-f3cb1afd8f41
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_bd1e147b_GT.json,drawer / kitchen cabinet,bd1e147b-9089-4ee9-81dc-028747537a02,bd1e147b,knob,41a017b4-c7a9-4e64-9d70-aa97acc58a5c,knob: pull to open or close,bd1e147b-9089-4ee9-81dc-028747537a02; 41a017b4-c7a9-4e64-9d70-aa97acc58a5c
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_c5d91ced_GT.json,kitchen cabinet,c5d91ced-49b1-4f5e-8f33-681b7741e503,c5d91ced,knob,dc3c3978-e1b1-49f4-b393-fa0996d947e2,knob: pull to open or close,c5d91ced-49b1-4f5e-8f33-681b7741e503; dc3c3978-e1b1-49f4-b393-fa0996d947e2
6kitchen,implicit,I am hungry,6kitchen_i-am-hungry_e5429f83_GT.json,kitchen cabinet,e5429f83-7567-4185-87ae-d2870c6921eb,e5429f83,knob; knob; knob,6ab1eb7c-b836-4d0b-9754-39c483ab8f5a; e6d4f3d7-20c1-4a13-892b-f5926a2b5146; 99cb4399-efc9-412e-94f3-bad250496efa,knob: pull to open or close; knob: pull to open or close; knob: pull to open or close,e5429f83-7567-4185-87ae-d2870c6921eb; 6ab1eb7c-b836-4d0b-9754-39c483ab8f5a; e6d4f3d7-20c1-4a13-892b-f5926a2b5146; 99cb4399-efc9-412e-94f3-bad250496efa
6kitchen,implicit,I am looking for storage items,6kitchen_i-am-looking-for-storage-items_GT.json,cabinet,7dbf59bc-f6a6-483a-bb31-7064c1f7c4b1,7dbf59bc,knob; knob,6072dac4-dc16-4bc4-a39e-6c88838cdf9b; a8c195c1-772f-418d-899c-6f1ef79401d5,knob: pull to open or close; knob: pull to open or close,7dbf59bc-f6a6-483a-bb31-7064c1f7c4b1; 6072dac4-dc16-4bc4-a39e-6c88838cdf9b; a8c195c1-772f-418d-899c-6f1ef79401d5
6kitchen,implicit,I need to clean the dirty dishes,6kitchen_i-need-to-clean-the-dirty-dishes_GT.json,dishwasher,8f136460-9a3a-4d88-a8e6-1f799fb03eb1,8f136460,dishwasher button / dishwasher switch,523dff48-dbe3-4f8d-92b8-134d9d74b92c,dishwasher button / dishwasher switch: press to start and operate,8f136460-9a3a-4d88-a8e6-1f799fb03eb1; 523dff48-dbe3-4f8d-92b8-134d9d74b92c
6kitchen,implicit,it's too cold in here,6kitchen_its-too-cold-in-here_GT.json,radiator,845e0325-c38a-403c-a076-1cbb07eb43a6,845e0325,knob,332a8993-749f-4254-979f-e5c9cbd51acb,knob: rotate to adjust the temperature,845e0325-c38a-403c-a076-1cbb07eb43a6; 332a8993-749f-4254-979f-e5c9cbd51acb
6kitchen,implicit,my hands are dirty,6kitchen_my-hands-are-dirty_GT.json,kitchen sink,ce3ec539-72ea-4a8f-8325-b59f685a553c,ce3ec539,faucet / handle,a6fcc36d-4a05-473a-ae6d-a439e5c2bac7,faucet / handle: control the water flow,ce3ec539-72ea-4a8f-8325-b59f685a553c; a6fcc36d-4a05-473a-ae6d-a439e5c2bac7
6kitchen,explicit,open the cabinet,6kitchen_open-the-cabinet_GT.json,cabinet,7dbf59bc-f6a6-483a-bb31-7064c1f7c4b1,7dbf59bc,knob; knob,6072dac4-dc16-4bc4-a39e-6c88838cdf9b; a8c195c1-772f-418d-899c-6f1ef79401d5,knob: pull to open or close; knob: pull to open or close,7dbf59bc-f6a6-483a-bb31-7064c1f7c4b1; 6072dac4-dc16-4bc4-a39e-6c88838cdf9b; a8c195c1-772f-418d-899c-6f1ef79401d5
6kitchen,explicit,open the dishwasher,6kitchen_open-the-dishwasher_GT.json,dishwasher,8f136460-9a3a-4d88-a8e6-1f799fb03eb1,8f136460,dishwasher button / dishwasher switch,523dff48-dbe3-4f8d-92b8-134d9d74b92c,dishwasher button / dishwasher switch: press to start and operate,8f136460-9a3a-4d88-a8e6-1f799fb03eb1; 523dff48-dbe3-4f8d-92b8-134d9d74b92c
6kitchen,explicit,open the door,6kitchen_open-the-door_GT.json,door,93dbea78-522d-4530-a3bd-799ab596b00c,93dbea78,handle,564f7972-3bdf-4289-902d-9f547cabf0f5,handle: rotate to open or close,93dbea78-522d-4530-a3bd-799ab596b00c; 564f7972-3bdf-4289-902d-9f547cabf0f5
6kitchen,explicit,open the fridge,6kitchen_open-the-fridge_GT.json,fridge,bea31796-ad45-496c-9ec0-e845937a6a31,bea31796,handle; handle,0ae6e50a-c2a9-4de9-9b24-0da39f94c84c; 0d1fe9ae-c2f9-4d2d-861f-f3cb1afd8f41,handle: pull to open or close; handle: pull to open or close,bea31796-ad45-496c-9ec0-e845937a6a31; 0ae6e50a-c2a9-4de9-9b24-0da39f94c84c; 0d1fe9ae-c2f9-4d2d-861f-f3cb1afd8f41
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_200ff035_GT.json,kitchen cabinet,200ff035-918f-4da8-963f-48da4becfef8,200ff035,knob,f159fc9d-a85a-4631-a854-cc2d672c6c99,knob: pull to open or close,200ff035-918f-4da8-963f-48da4becfef8; f159fc9d-a85a-4631-a854-cc2d672c6c99
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_42e9cf6d_GT.json,kitchen cabinet,42e9cf6d-2db7-4dd1-af4b-d94c0e8e5391,42e9cf6d,knob,cacd6963-5050-43fe-86b5-11ec27a0636e,knob: pull to open or close,42e9cf6d-2db7-4dd1-af4b-d94c0e8e5391; cacd6963-5050-43fe-86b5-11ec27a0636e
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_87a2cda1_GT.json,kitchen cabinet,87a2cda1-2803-452c-a0d3-5d02582f8ff9,87a2cda1,knob,d3f6114d-9018-4c5e-9476-acf0c050c92d,knob: pull to open or close,87a2cda1-2803-452c-a0d3-5d02582f8ff9; d3f6114d-9018-4c5e-9476-acf0c050c92d
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_927ceae7_GT.json,kitchen cabinet,927ceae7-27a5-4069-99ed-6aa90471e064,927ceae7,knob,09edd23e-7648-474d-b28e-298134f24a18,knob: pull to open or close,927ceae7-27a5-4069-99ed-6aa90471e064; 09edd23e-7648-474d-b28e-298134f24a18
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_9335a7cb_GT.json,kitchen cabinet,9335a7cb-3e37-4da4-863d-28fa3420071d,9335a7cb,knob,2a9a17c1-0848-4909-976c-3f64d8614784,knob: pull to open or close,9335a7cb-3e37-4da4-863d-28fa3420071d; 2a9a17c1-0848-4909-976c-3f64d8614784
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_bd1e147b_GT.json,drawer / kitchen cabinet,bd1e147b-9089-4ee9-81dc-028747537a02,bd1e147b,knob,41a017b4-c7a9-4e64-9d70-aa97acc58a5c,knob: pull to open or close,bd1e147b-9089-4ee9-81dc-028747537a02; 41a017b4-c7a9-4e64-9d70-aa97acc58a5c
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_c5d91ced_GT.json,kitchen cabinet,c5d91ced-49b1-4f5e-8f33-681b7741e503,c5d91ced,knob,dc3c3978-e1b1-49f4-b393-fa0996d947e2,knob: pull to open or close,c5d91ced-49b1-4f5e-8f33-681b7741e503; dc3c3978-e1b1-49f4-b393-fa0996d947e2
6kitchen,explicit,open the kitchen cabinet,6kitchen_open-the-kitchen-cabinet_e5429f83_GT.json,kitchen cabinet,e5429f83-7567-4185-87ae-d2870c6921eb,e5429f83,knob; knob; knob,6ab1eb7c-b836-4d0b-9754-39c483ab8f5a; e6d4f3d7-20c1-4a13-892b-f5926a2b5146; 99cb4399-efc9-412e-94f3-bad250496efa,knob: pull to open or close; knob: pull to open or close; knob: pull to open or close,e5429f83-7567-4185-87ae-d2870c6921eb; 6ab1eb7c-b836-4d0b-9754-39c483ab8f5a; e6d4f3d7-20c1-4a13-892b-f5926a2b5146; 99cb4399-efc9-412e-94f3-bad250496efa
6kitchen,explicit,open the oven,6kitchen_open-the-oven_GT.json,oven,57af8075-e6f1-4a8f-ad01-f9124fd322ee,57af8075,handle; knob; knob; knob; knob; knob; knob,836c1d30-a168-4c20-bc62-cf04ed8e98f1; 2cac307d-ccf4-4567-abbb-8c0e99517248; 7a21d6ca-af3d-4f0a-b610-c57997f4814a; 85d30623-02a5-43c5-a361-ea348d7c80b9; bb65366b-3b76-4a69-b7bc-49bfdb4a9253; a2af6703-20e2-4de3-9e2d-e9572aba8319; 66585692-502f-4554-a909-1e3be0e63a41,"handle: pull to open or close; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting; knob: rotate to open or close, or to adjust the temperature and setting",57af8075-e6f1-4a8f-ad01-f9124fd322ee; 836c1d30-a168-4c20-bc62-cf04ed8e98f1; 2cac307d-ccf4-4567-abbb-8c0e99517248; 7a21d6ca-af3d-4f0a-b610-c57997f4814a; 85d30623-02a5-43c5-a361-ea348d7c80b9; bb65366b-3b76-4a69-b7bc-49bfdb4a9253; a2af6703-20e2-4de3-9e2d-e9572aba8319; 66585692-502f-4554-a909-1e3be0e63a41
6kitchen,implicit,someone is knocking at the door,6kitchen_someone-is-knocking-at-the-door_GT.json,door,93dbea78-522d-4530-a3bd-799ab596b00c,93dbea78,handle,564f7972-3bdf-4289-902d-9f547cabf0f5,handle: rotate to open or close,93dbea78-522d-4530-a3bd-799ab596b00c; 564f7972-3bdf-4289-902d-9f547cabf0f5
6kitchen,explicit,use the cooker,6kitchen_use-the-cooker_GT.json,electric cooker,1dd2697e-7f19-4c5b-b84f-eeb010ea1925,1dd2697e,,,,1dd2697e-7f19-4c5b-b84f-eeb010ea1925
6kitchen,explicit,use the kitchen sink,6kitchen_use-the-kitchen-sink_GT.json,kitchen sink,ce3ec539-72ea-4a8f-8325-b59f685a553c,ce3ec539,faucet / handle,a6fcc36d-4a05-473a-ae6d-a439e5c2bac7,faucet / handle: control the water flow,ce3ec539-72ea-4a8f-8325-b59f685a553c; a6fcc36d-4a05-473a-ae6d-a439e5c2bac7
7bedroom,implicit,I need to pick an outfit,7bedroom_i-need-to-pick-an-outfit_05be65a1_GT.json,wardrobe,05be65a1-e275-43e5-a360-02e91fa10628,05be65a1,knob; knob,573c6e1b-99ea-45a3-8eb4-4dcdccf583ef; b1addeea-9b12-49d3-ac46-6533ed37715d,knob: pull to open or close; knob: pull to open or close,05be65a1-e275-43e5-a360-02e91fa10628; 573c6e1b-99ea-45a3-8eb4-4dcdccf583ef; b1addeea-9b12-49d3-ac46-6533ed37715d
7bedroom,implicit,I need to pick an outfit,7bedroom_i-need-to-pick-an-outfit_56946ad4_GT.json,wardrobe,56946ad4-862c-471c-ac69-2297b5ee81fa,56946ad4,handle; handle; handle,eed128d4-b8b5-468b-8c57-72d607267ccd; 61b87c65-f637-4b37-822f-7cd096c149f3; 59da02a6-2683-4f2f-985a-7789355c1346,handle: pull to open or close; handle: pull to open or close; handle: pull to open or close,56946ad4-862c-471c-ac69-2297b5ee81fa; eed128d4-b8b5-468b-8c57-72d607267ccd; 61b87c65-f637-4b37-822f-7cd096c149f3; 59da02a6-2683-4f2f-985a-7789355c1346
7bedroom,implicit,I need to pick an outfit,7bedroom_i-need-to-pick-an-outfit_dd7e47e2_GT.json,wardrobe,dd7e47e2-e2de-44c2-bf64-cdaf4f10d6a2,dd7e47e2,knob; knob,19d6b49b-e3f7-41b9-a761-c8a6b20c055c; a684e470-54e6-4e90-833f-cf6506b2cc3f,knob: pull to open or close; knob: pull to open or close,dd7e47e2-e2de-44c2-bf64-cdaf4f10d6a2; 19d6b49b-e3f7-41b9-a761-c8a6b20c055c; a684e470-54e6-4e90-833f-cf6506b2cc3f
7bedroom,implicit,I need to pick an outfit,7bedroom_i-need-to-pick-an-outfit_ea2f8ec5_GT.json,wardrobe,ea2f8ec5-8551-451e-99fb-cd953d0c26cf,ea2f8ec5,knob; knob,16942605-5ac2-42d7-9c3e-c461367959c1; f126f357-9ad0-4053-ab0d-30e91d954fbe,knob: pull to open or close; knob: pull to open or close,ea2f8ec5-8551-451e-99fb-cd953d0c26cf; 16942605-5ac2-42d7-9c3e-c461367959c1; f126f357-9ad0-4053-ab0d-30e91d954fbe
7bedroom,explicit,open the wardrobe,7bedroom_open-the-wardrobe_05be65a1_GT.json,wardrobe,05be65a1-e275-43e5-a360-02e91fa10628,05be65a1,knob; knob,573c6e1b-99ea-45a3-8eb4-4dcdccf583ef; b1addeea-9b12-49d3-ac46-6533ed37715d,knob: pull to open or close; knob: pull to open or close,05be65a1-e275-43e5-a360-02e91fa10628; 573c6e1b-99ea-45a3-8eb4-4dcdccf583ef; b1addeea-9b12-49d3-ac46-6533ed37715d
7bedroom,explicit,open the wardrobe,7bedroom_open-the-wardrobe_56946ad4_GT.json,wardrobe,56946ad4-862c-471c-ac69-2297b5ee81fa,56946ad4,handle; handle; handle,eed128d4-b8b5-468b-8c57-72d607267ccd; 61b87c65-f637-4b37-822f-7cd096c149f3; 59da02a6-2683-4f2f-985a-7789355c1346,handle: pull to open or close; handle: pull to open or close; handle: pull to open or close,56946ad4-862c-471c-ac69-2297b5ee81fa; eed128d4-b8b5-468b-8c57-72d607267ccd; 61b87c65-f637-4b37-822f-7cd096c149f3; 59da02a6-2683-4f2f-985a-7789355c1346
7bedroom,explicit,open the wardrobe,7bedroom_open-the-wardrobe_dd7e47e2_GT.json,wardrobe,dd7e47e2-e2de-44c2-bf64-cdaf4f10d6a2,dd7e47e2,knob; knob,19d6b49b-e3f7-41b9-a761-c8a6b20c055c; a684e470-54e6-4e90-833f-cf6506b2cc3f,knob: pull to open or close; knob: pull to open or close,dd7e47e2-e2de-44c2-bf64-cdaf4f10d6a2; 19d6b49b-e3f7-41b9-a761-c8a6b20c055c; a684e470-54e6-4e90-833f-cf6506b2cc3f
7bedroom,explicit,open the wardrobe,7bedroom_open-the-wardrobe_ea2f8ec5_GT.json,wardrobe,ea2f8ec5-8551-451e-99fb-cd953d0c26cf,ea2f8ec5,knob; knob,16942605-5ac2-42d7-9c3e-c461367959c1; f126f357-9ad0-4053-ab0d-30e91d954fbe,knob: pull to open or close; knob: pull to open or close,ea2f8ec5-8551-451e-99fb-cd953d0c26cf; 16942605-5ac2-42d7-9c3e-c461367959c1; f126f357-9ad0-4053-ab0d-30e91d954fbe
8bathroom,explicit,flush the toilet,8bathroom_flush-the-toilet_GT.json,toilet,5f582d20-42f4-4b89-b73e-2d09719cfa10,5f582d20,button,b37833b6-ef42-4f64-ae12-8ba154f68996,button: press to flush,5f582d20-42f4-4b89-b73e-2d09719cfa10; b37833b6-ef42-4f64-ae12-8ba154f68996
8bathroom,implicit,I just used the toilet,8bathroom_i-just-used-the-toilet_GT.json,toilet,5f582d20-42f4-4b89-b73e-2d09719cfa10,5f582d20,button,b37833b6-ef42-4f64-ae12-8ba154f68996,button: press to flush,5f582d20-42f4-4b89-b73e-2d09719cfa10; b37833b6-ef42-4f64-ae12-8ba154f68996
8bathroom,implicit,I need to throw away trash,8bathroom_i-need-to-throw-away-trash_GT.json,trashcan,1ec675f3-1586-4b74-ba3c-e70e66733ed1,1ec675f3,handle,f333180c-848a-446e-95a0-350373919882,handle: push or press to open,1ec675f3-1586-4b74-ba3c-e70e66733ed1; f333180c-848a-446e-95a0-350373919882
8bathroom,implicit,I want to take a hot bath,8bathroom_i-want-to-take-a-hot-bath_GT.json,bathtub,7c1ca272-9dc3-4c13-b302-121e1656c560,7c1ca272,faucet / handle; knob; button / knob; button / knob,f4714feb-efc3-4cca-b535-a3270c31d890; 56f40eb3-3424-4859-839b-0d9ec00a6e10; 4167f5bb-d862-46a4-92cc-6482c15c8bde; 9c8bddfc-cdcd-40ba-9729-e4c49b4049b0,faucet / handle: control the water flow; knob: control the water flow; button / knob: control to drain the water flow; button / knob: control the water flow,7c1ca272-9dc3-4c13-b302-121e1656c560; f4714feb-efc3-4cca-b535-a3270c31d890; 56f40eb3-3424-4859-839b-0d9ec00a6e10; 4167f5bb-d862-46a4-92cc-6482c15c8bde; 9c8bddfc-cdcd-40ba-9729-e4c49b4049b0
8bathroom,implicit,my hands are dirty,8bathroom_my-hands-are-dirty_GT.json,bathroom sink,feba042f-5b0d-4b98-8a56-cc73d6112cdf,feba042f,faucet / handle,d2d55c1d-5111-4c65-9a50-f47546533178,faucet / handle: control the water flow,feba042f-5b0d-4b98-8a56-cc73d6112cdf; d2d55c1d-5111-4c65-9a50-f47546533178
8bathroom,explicit,open the door,8bathroom_open-the-door_GT.json,door,cf0c700f-886c-4800-93ac-4c98f49e3afb,cf0c700f,handle,84573a3a-5866-4526-bfa4-4106ae991e73,handle: rotate to open or close,cf0c700f-886c-4800-93ac-4c98f49e3afb; 84573a3a-5866-4526-bfa4-4106ae991e73
8bathroom,explicit,open the trashcan,8bathroom_open-the-trashcan_GT.json,trashcan,1ec675f3-1586-4b74-ba3c-e70e66733ed1,1ec675f3,handle,f333180c-848a-446e-95a0-350373919882,handle: push or press to open,1ec675f3-1586-4b74-ba3c-e70e66733ed1; f333180c-848a-446e-95a0-350373919882
8bathroom,implicit,someone is knocking at the door,8bathroom_someone-is-knocking-at-the-door_GT.json,door,cf0c700f-886c-4800-93ac-4c98f49e3afb,cf0c700f,handle,84573a3a-5866-4526-bfa4-4106ae991e73,handle: rotate to open or close,cf0c700f-886c-4800-93ac-4c98f49e3afb; 84573a3a-5866-4526-bfa4-4106ae991e73
8bathroom,explicit,use the bathroom sink,8bathroom_use-the-bathroom-sink_GT.json,bathroom sink,feba042f-5b0d-4b98-8a56-cc73d6112cdf,feba042f,faucet / handle,d2d55c1d-5111-4c65-9a50-f47546533178,faucet / handle: control the water flow,feba042f-5b0d-4b98-8a56-cc73d6112cdf; d2d55c1d-5111-4c65-9a50-f47546533178
